window_id,user_id,num_events_mean,num_events_std,median_vel_mean,median_vel_std,std_vel_mean,std_vel_std,p10_vel_mean,p10_vel_std,p90_vel_mean,p90_vel_std,skew_vel_mean,skew_vel_std,kurtosis_vel_mean,kurtosis_vel_std,std_acc_mean,std_acc_std,mean_abs_acc_mean,mean_abs_acc_std,skew_acc_mean,skew_acc_std,kurtosis_acc_mean,kurtosis_acc_std,mean_jerk_mean,mean_jerk_std,std_jerk_mean,std_jerk_std,skew_jerk_mean,skew_jerk_std,kurtosis_jerk_mean,kurtosis_jerk_std,std_dt_mean,std_dt_std,std_angle_mean,std_angle_std,mean_angle_change_mean,mean_angle_change_std,straightness_ratio_mean,straightness_ratio_std,num_direction_changes_mean,num_direction_changes_std,tcm_norm_mean,tcm_norm_std,scattering_coefficient_norm_mean,scattering_coefficient_norm_std,sum_angle_change_mean,sum_angle_change_std,num_pauses_mean,num_pauses_std,time_duration_mean,time_duration_std,click_duration_mean,click_duration_std,csv_file
0,1,46.666666666666664,15.536439501409335,0.37258458987128396,0.19236155206049813,1.7696931909062148,1.0264837590020595,0.0343525863197587,0.03331586039820326,4.103946602770544,2.4649448691774807,1.704779613009786,0.46394076148594293,2.3120189774313853,1.801785050868106,0.05082176677194817,0.02852822634254684,0.02839282745676622,0.015996378300963808,0.272128469177357,1.538335233248083,7.199908070465089,6.864709193029289,5.8825821410689324e-05,7.592035569107748e-05,0.004188213679022806,0.002526179710279887,-0.9314201194102357,1.1125600335357435,7.6012047285017,5.040038155311589,48.34179887186508,21.065010870678755,1.4494503918769115,0.7206179646392117,0.25560002983933194,0.04961373896338915,0.8881413474593972,0.09821004511752271,0.6,0.9102589898327995,0.22726203412688678,0.07045553749870896,0.015708221267150733,0.00854674998548554,12.121363136439,5.1814603585042285,2.2,1.9346465162548798,1288.0,630.8506728446689,81.4,9.489091481425245,session_2020_05_14_3min.csv
1,1,44.53333333333333,14.875035013964393,0.4133256613182759,0.2138742167926724,1.8044952757117139,1.0296099616969792,0.033934063130743715,0.033715242670725884,4.169050259810176,2.4565744320584635,1.6869062475614693,0.447806051570565,2.221770618704886,1.6948061238974175,0.05378793528413088,0.02992806013238474,0.03029372229201986,0.016568569876826072,0.12409614732578751,1.4372702976104605,6.644625632276513,6.578195558043965,7.504187733359845e-05,0.00010897703593316096,0.004676114700437766,0.003086962462764238,-0.7723006185532059,1.0984892350753181,6.968464122734059,4.323812356483133,47.89853141852784,20.645477666412567,1.4407516743002062,0.7078117704597188,0.26498279462693103,0.05150919577764807,0.8935266576387892,0.10172247584952081,0.5333333333333333,0.9154754164341269,0.23037576170602656,0.06486244115478312,0.015203466471492502,0.008815808955910222,12.014875498629666,5.1749124152416455,1.9333333333333333,1.4375905768565216,1173.2666666666667,497.28756651410845,81.66666666666667,9.473019330609182,session_2020_05_14_3min.csv
2,1,44.2,15.015230363106085,0.45505090191698067,0.24843383937936378,1.6215861508741058,0.8846907936758946,0.03362360561440384,0.03349037515561009,3.777034891241391,2.1117588140810803,1.6212267632488238,0.4775877287977514,2.056955568217799,1.7749239961059806,0.05200359698758068,0.028597996416000644,0.029570709246486103,0.015982930280716484,0.14559060470722937,1.4301582171189455,6.743467891567416,6.538220773969956,7.544668096591303e-05,0.00010873315011946743,0.0047669879813428215,0.003112507430061128,-0.6126612371393686,1.0720360962181217,6.836412873579137,4.299792818279969,47.57573534112846,20.697450760939656,1.4404502067818667,0.7080338254318728,0.26245608995946995,0.04904336587553219,0.882690768269813,0.1009909162194352,0.6,0.9856107606091623,0.24468197928670762,0.07882086091310064,0.016121304220132214,0.010810812875188,11.814426222471555,5.172878758728122,2.0,1.414213562373095,1175.1333333333334,495.5301441986389,81.66666666666667,9.473019330609182,session_2020_05_14_3min.csv
3,1,44.733333333333334,15.186773694175312,0.483101672261945,0.25958498780153505,1.701912412209664,0.8810084556869608,0.03464625605388998,0.03406627753546454,3.9600289960214607,2.111563521097841,1.6286967184218257,0.47874029060214024,2.070566374021318,1.7752764595119965,0.054012378949908416,0.027414903198194902,0.030724536875615528,0.015335271627954348,0.298614473431072,1.4506645008320969,6.837464489517649,6.519678992280369,7.833783043414921e-05,0.00010682558870614443,0.00497909626438953,0.0029793904344497923,-0.5622785591262202,1.039534623954874,7.100321978138397,4.332202628017667,48.97965232581703,20.8863600364109,1.4171512904851185,0.7166938813618012,0.26934300883915063,0.050047597335567094,0.8854035817427415,0.10245422836888943,0.6666666666666666,0.9759000729485332,0.23988568621439527,0.08110036395248023,0.015639219233764837,0.011001632734426387,12.297294578491426,5.321779411040355,2.066666666666667,1.3870146083619752,1203.9333333333334,502.11615996225225,81.66666666666667,9.473019330609182,session_2020_05_14_3min.csv
4,1,44.13333333333333,14.75449891034047,0.4944987310854744,0.2515566286210673,1.6470534933102554,0.8323873643204274,0.03587074584980835,0.033046835710038615,3.85079482342359,2.0181089007245614,1.6263133260268436,0.4805199763322346,2.0858670995279764,1.761230580921624,0.05625517704798155,0.02888924888577378,0.03197563313446082,0.015896301024215565,0.3431913191414543,1.4624696731254851,6.6524114704398905,6.527813385616798,7.835793913171735e-05,0.00010680761326807407,0.005282250536490786,0.0031722369093351264,-0.426977819920107,0.8992136283311615,6.549356146277725,3.9134909633147226,49.26994309704087,20.586550913344638,1.3985468875487765,0.6996507769460303,0.268776655198428,0.05064483662839479,0.8794077022510772,0.1016339051202112,0.7333333333333333,0.9611501047232549,0.23963260050079854,0.08096303620643136,0.015814991810731094,0.010869093247366485,12.134723818611231,5.329424189166077,2.0,1.414213562373095,1193.5333333333333,499.81923399031643,83.4,8.428692493077271,session_2020_05_14_3min.csv
5,1,44.8,14.338758663147937,0.483878841415002,0.24861238670867417,1.5122010202201346,0.6743537829082121,0.028544404460539467,0.02476673997544261,3.4743856022529793,1.470760769539223,1.608302959249055,0.4889031004047439,2.0862691045938746,1.7609610614650169,0.053837709197123745,0.028477864868900107,0.030005161324425097,0.014987765068193857,0.2820742036632992,1.5006807520083416,7.211749398335593,6.31027900559489,6.121945953988441e-05,9.889908182938268e-05,0.005261113302034892,0.003180838293935828,-0.6439604560843314,0.930070016370713,6.973264060870203,4.340506648365205,48.11708439351599,21.343059363401295,1.4394748071704249,0.6783828577327058,0.27551693711071523,0.03685251297732802,0.8817278965436199,0.10205616201807546,0.6666666666666666,0.9759000729485332,0.2384482463069438,0.08081076008007777,0.01472565066973311,0.010376934497702616,12.503103291944655,4.9231455100522625,2.066666666666667,1.3870146083619752,1223.1333333333334,467.40176457070584,83.63333333333334,8.597064836880309,session_2020_05_14_3min.csv
6,1,45.666666666666664,13.280849083584693,0.4837228142364528,0.2485738169835238,1.5204986763744512,0.6776212446042842,0.02760624179159036,0.02552680568465797,3.4626968497155626,1.4669455578563968,1.6443882675851134,0.49218384085771105,2.2644182420592167,1.7749664945121693,0.054142953455247805,0.028610938678273606,0.02994244362137026,0.014962096817617622,0.49049419810697104,1.4853939418820112,7.382931420554201,6.308464006382365,5.646924402292316e-05,0.0001017264565052997,0.005350663540046931,0.003207776376998885,-0.5780662085856354,0.8704619095480821,7.1696036688173015,4.37203936145306,46.991441608163896,20.9987694030784,1.4994089880048982,0.6147114341862926,0.2807529654495075,0.03497252142670951,0.871424047223665,0.09785858017868486,0.6666666666666666,0.9759000729485332,0.23340958197902031,0.08112969050314942,0.015451157350130007,0.00998348881369142,12.888186315360054,4.522105550132132,2.1333333333333333,1.3557637102737474,1232.8,458.55490401913704,84.2,9.13353319211293,session_2020_05_14_3min.csv
7,1,44.13333333333333,14.396758894510482,0.49418383501771584,0.2526921802685926,1.5867431862141548,0.6252665826263417,0.0268381696504532,0.025953294927544723,3.6359219970598167,1.359456586434135,1.6803571894184226,0.4280877506166522,2.307114517797158,1.7045966646382842,0.05643285993452019,0.02705126063203515,0.03148594772774647,0.014265079717088035,0.6131834703171386,1.4882717394996485,7.5368603096828055,6.190769928861974,5.795730840671461e-05,0.00010165005380877045,0.005505535921142854,0.00309571998198245,-0.6455107586355352,0.827926548055942,7.144848331475639,4.398099052969349,47.84512747267023,21.931563732105374,1.5290578088427396,0.6080707013198207,0.28881059637541456,0.042488418946847,0.856605725475914,0.10657309169367943,0.7333333333333333,0.9611501047232549,0.22916952520130016,0.08280567288914177,0.015662674048038356,0.010024078913996976,12.685865737438228,4.625203334219965,2.2666666666666666,1.3345232785352157,1193.4,468.355756114638,84.3,9.180336128300068,session_2020_05_14_3min.csv
8,1,45.06666666666667,14.073615976950155,0.49573397112564155,0.25195957967195254,1.5677934326079632,0.6329959836466422,0.03075973827790418,0.026052316359480757,3.656357280082271,1.348719393355646,1.6553765744118245,0.4309790999493719,2.1831859692024462,1.732846641527375,0.05398718265693496,0.02748100229595667,0.03001693539758039,0.014213612882523877,0.49201782937689015,1.5544939059064986,7.6353310562345085,6.1212754205278435,5.5504810251378947e-05,0.00010374852396157124,0.005268021504085866,0.0031543907430429665,-0.5574164967873112,0.862564601018182,7.294986365636662,4.326897923197323,44.35139075773443,19.528616202731893,1.4679827031715535,0.6539226297201909,0.28264619819322956,0.05069338590219045,0.86861225401617,0.10599373827212591,0.7333333333333333,0.9611501047232549,0.2267661538080672,0.08204523249476213,0.01688060645761602,0.009928245551839217,12.65194887039483,4.655576988046723,2.2,1.3732131246511903,1154.0666666666666,466.79950830349094,85.26666666666667,7.568418089730009,session_2020_05_14_3min.csv
9,1,44.93333333333333,14.043130840717955,0.49300699385471175,0.24915665048695046,1.6838364470336864,0.80698466881744,0.026304530632344766,0.02181086486548229,3.978935377190186,1.9300151355605586,1.6058811760920169,0.43149272273230255,1.8817258400485994,1.7118748920450322,0.05486282777957769,0.028393893785530012,0.03039067251267739,0.014522687957738884,0.4383484775310135,1.6623989772618555,7.966945046964807,6.488189980892307,7.859430657431114e-05,0.00015186516043294023,0.005323116245433444,0.0032101530320134946,-0.5204193378951836,0.876830922739107,7.433309152244304,4.433821520152159,44.78002340857335,19.411136321448485,1.422399128241396,0.5991733383493535,0.2794340424048144,0.04942116891105229,0.8674816617816106,0.10629298762668248,0.6,0.7367883976130073,0.22102748021569638,0.08363229956659987,0.015894564198895837,0.009642389210196046,12.457826159621792,4.5723025816738545,2.2666666666666666,1.3870146083619752,1167.4,463.7064650339541,84.73333333333333,7.680835768016274,session_2020_05_14_3min.csv
