window_id,user_id,num_events_mean,num_events_std,median_vel_mean,median_vel_std,std_vel_mean,std_vel_std,p10_vel_mean,p10_vel_std,p90_vel_mean,p90_vel_std,skew_vel_mean,skew_vel_std,kurtosis_vel_mean,kurtosis_vel_std,std_acc_mean,std_acc_std,mean_abs_acc_mean,mean_abs_acc_std,skew_acc_mean,skew_acc_std,kurtosis_acc_mean,kurtosis_acc_std,mean_jerk_mean,mean_jerk_std,std_jerk_mean,std_jerk_std,skew_jerk_mean,skew_jerk_std,kurtosis_jerk_mean,kurtosis_jerk_std,std_dt_mean,std_dt_std,std_angle_mean,std_angle_std,mean_angle_change_mean,mean_angle_change_std,straightness_ratio_mean,straightness_ratio_std,num_direction_changes_mean,num_direction_changes_std,tcm_norm_mean,tcm_norm_std,scattering_coefficient_norm_mean,scattering_coefficient_norm_std,sum_angle_change_mean,sum_angle_change_std,num_pauses_mean,num_pauses_std,time_duration_mean,time_duration_std,click_duration_mean,click_duration_std,csv_file
0,1,44.27272727272727,14.206577343851679,0.4621317520320582,0.2301049828566585,1.7598204404826812,0.8684030731615884,0.03029243102697056,0.03086297659856545,4.083458333749784,2.0599010295566105,1.6311616892880856,0.44809942689655285,2.0802456922065287,1.7243065503832273,0.055257506738992344,0.026054719094893788,0.031043616022450673,0.014455810276150206,0.4035369298711606,1.39405920184031,6.900279556173115,5.70328222162872,5.918313120353673e-05,9.638851692608952e-05,0.00496792067941159,0.0027681800233180847,-0.8375637514313119,1.0314761431828805,7.676724848822138,4.521757293616374,48.69822573384651,19.682359083238104,1.4642655997313163,0.6465445840199748,0.26944371896976455,0.05474126884848925,0.8810382054095126,0.09667103542345226,0.6363636363636364,0.8477114595277797,0.2277331381327112,0.07601193630876076,0.0158593362153542,0.009589652208311095,11.89502968061315,4.478084483333976,2.1818181818181817,1.622354656674869,1201.909090909091,549.5552235425879,83.88636363636364,8.85724322663421,session_2020_05_14_3min.csv
1,1,43.40909090909091,13.376094849391334,0.4715765114648331,0.22243220662271337,1.7408825978824856,0.8762811959115787,0.03262842354618391,0.03099489139859628,4.073568968809815,2.0640932117926,1.5957128328065857,0.4302908514270464,1.901701054359908,1.621089767518258,0.054778554170464296,0.026386800401587068,0.03106809034290126,0.014436063694132618,0.24950956269960908,1.3665201150319417,6.4432761710233795,5.478496515355581,5.16883004281365e-05,9.773710502916802e-05,0.004927069299247132,0.00279300904974824,-0.7236577717251679,1.0194995564719276,7.196646145900476,4.020205606215276,47.03164659047912,19.35406785062087,1.378202567709519,0.6290467225541525,0.26863290591188727,0.0559461497307949,0.8827006337971045,0.0975268676065028,0.5909090909090909,0.8540709744729822,0.23419902057211192,0.06970792443853888,0.016302564678410795,0.009767973966335627,11.684665831143635,4.524103240432185,1.9090909090909092,1.2309149097933272,1119.7272727272727,438.12089892850594,83.88636363636364,8.85724322663421,session_2020_05_14_3min.csv
2,1,43.68181818181818,13.385800449717367,0.4904103019174116,0.22473726710712325,1.727747635299533,0.8456936743484301,0.030699288729070216,0.030605181014334452,4.082926487537625,2.086826892119967,1.5640942939395925,0.42850603676957494,1.7787451501610567,1.6684218052718163,0.05484852485698295,0.02647718960921005,0.03090616626953285,0.014260009964603953,0.1364874587801252,1.5226897266797357,7.048814601371996,5.858125328763397,7.340677415438087e-05,0.0001344548926039443,0.00510259762535562,0.0029071601369755123,-0.6277857074996385,0.9867277320421881,7.330147076342448,4.1174792601727725,46.83838270186397,19.375075321950888,1.4168159119734531,0.627979636841351,0.26622333110128166,0.05436580677057105,0.8762270658744883,0.09576616201587533,0.5909090909090909,0.8540709744729821,0.2325544812542746,0.07107395718894828,0.015527711066063848,0.009408313621792959,11.660996830787502,4.515688709162804,2.0,1.2344267996967353,1139.5454545454545,429.1369774961667,83.52272727272727,8.86603641609946,session_2020_05_14_3min.csv
3,1,43.72727272727273,13.392186130376524,0.4846999501808897,0.22993254128743462,1.7830203560022604,0.8370319781425031,0.03035090486141657,0.030487350661457295,4.20897593193373,2.0699623834579968,1.578387536551316,0.4362558322919918,1.8046900422968848,1.6765193291796296,0.05605260367900414,0.025523443669249985,0.03149542109816319,0.013756366065463342,0.1771828234750414,1.5099077399437157,7.008962911606019,5.8765106230171575,7.725468472565744e-05,0.00013312413738160632,0.005192200228838719,0.0028198402543741464,-0.6036117650516518,0.9680877086819482,7.308476201480604,4.128898669941604,46.57097938293495,19.5088844369681,1.380917424787159,0.6536459763616003,0.2641915635962577,0.056912354255739254,0.8793885001055949,0.09822064174419314,0.5909090909090909,0.8540709744729821,0.22876114540398554,0.07271000880150011,0.015349084373343168,0.009446752773626948,11.577580553004987,4.565579611793269,2.0454545454545454,1.214094713778943,1135.5,430.1433592696853,85.72727272727273,14.279295094586024,session_2020_05_14_3min.csv
4,1,42.72727272727273,13.013479525117383,0.4853683993787506,0.22919314079932154,1.7477156872941,0.8082178835564311,0.03096421350287811,0.029979193514730794,4.122407327978486,2.014203985442726,1.6052365065012753,0.4371988548579625,1.9092996593079221,1.6595787384070526,0.056073595091111914,0.02552323097721516,0.03159560517311336,0.013741550112456794,0.11245088881493252,1.532654072100897,6.930022411833548,5.876125713828763,8.818379761769626e-05,0.0001353908009002936,0.0051843570866933475,0.0028215628453942725,-0.5345675159542348,0.8805091161243603,6.963510865059871,3.8619970312896084,47.37046350926889,19.021203722757072,1.374881476550298,0.6467548483678291,0.26678502571154206,0.05627842127720549,0.8748086711103625,0.09758706727101847,0.6818181818181818,0.8937009000226521,0.22272042273545908,0.07353166754468712,0.015742767602900953,0.009248088279768201,11.449783521530394,4.557299611646243,2.0454545454545454,1.214094713778943,1112.0454545454545,430.24461229273567,87.88636363636364,14.506100373703065,session_2020_05_14_3min.csv
5,1,44.40909090909091,13.793231918344835,0.4769952848569416,0.22687500297364213,1.652297208977361,0.7212356886273968,0.028195195183725777,0.02375970935351893,3.857047483552395,1.725077056749425,1.60949212875823,0.43700771508483305,1.9607287626965322,1.6469265591180133,0.0543249007932376,0.025285384023141514,0.030346416254550757,0.012987342172438859,0.1603468786322875,1.5423442920538881,7.11773904229162,5.7217575961922185,8.85608628966324e-05,0.00013585216839123815,0.005181095271238541,0.002822767431256279,-0.4392116386614612,1.1296192895577835,7.581701196672413,4.895746387721989,46.91646597704325,19.211226532467222,1.416931730622839,0.6360767192717066,0.2738306057621803,0.048567654259009,0.8692774414131258,0.10065164925098119,0.8181818181818182,1.1396057645963793,0.22847604016877102,0.08097337103925555,0.01964248130624631,0.02279462206999724,12.16104429581904,4.60572565596809,2.1363636363636362,1.2069423999139133,1157.1818181818182,413.87468040730766,87.88636363636364,14.506100373703065,session_2020_05_14_3min.csv
6,1,44.81818181818182,13.250826977378264,0.4792202528783468,0.22778441444081807,1.6136525260990355,0.7409223944142983,0.031055779269840298,0.02592363956380135,3.7618763849568206,1.7736734594229393,1.614623914245962,0.43505619703091875,2.0044603447403997,1.632043575338517,0.053168696883113625,0.025435808110878803,0.029763952341193677,0.013001333492562274,0.2574906001445622,1.5144171184076094,7.045780913619283,5.74702776704121,8.557225463503421e-05,0.00013771076361583656,0.005091792503522475,0.002842178097557501,-0.41171680816116163,1.1002344974324132,7.478871603783455,4.948481930211517,46.092013035797486,18.918243172912106,1.448288816291261,0.5983508888899446,0.2791414921611722,0.04956143456167203,0.8691156220041296,0.10044784059179555,0.8181818181818182,1.1396057645963793,0.22965992783797515,0.08177947414205466,0.020444472876692318,0.022545302634460508,12.423786753015275,4.348418748110299,2.1363636363636362,1.2069423999139133,1159.0,412.13093157624644,87.88636363636364,14.506100373703065,session_2020_05_14_3min.csv
7,1,44.13636363636363,13.516464226816316,0.48594947824193874,0.23067602796175096,1.6291223881783523,0.7215302217190065,0.040924954212544655,0.050782369944327686,3.7879446936767853,1.7417213900656294,1.693786013521251,0.4042045888020665,2.369622479837521,1.8760960804401337,0.05429484777420656,0.024446100635736653,0.03050516832564815,0.012452048497289933,0.29243235789278876,1.5089351987292094,7.1629726026880425,5.661588275399565,8.667484466598958e-05,0.00013743523933003784,0.005189362864281252,0.0027719302108605093,-0.5154767103062043,1.1279304797198437,7.733142776391497,4.852018959563195,45.48500794992303,18.563975571121347,1.429225886135501,0.6143053630306439,0.27509939144360707,0.05471985365289617,0.8699972894956496,0.10099064151910675,0.8181818181818182,1.1396057645963793,0.24733759524552867,0.11696601483100218,0.020954361234923755,0.022561210316992913,12.118484318526889,4.598674939733325,2.1363636363636362,1.2069423999139133,1130.9545454545455,415.85522632770795,87.88636363636364,14.506100373703065,session_2020_05_14_3min.csv
8,1,43.77272727272727,13.931573658016692,0.5175843783447809,0.2601491760910094,1.634200253047004,0.7208226686516205,0.04170074092583137,0.05025502858992611,3.8205113655795615,1.7295900107366429,1.648242034039707,0.4450143341470732,2.2469735257792416,1.9333341414595846,0.06125496463608913,0.04334731770786799,0.03229993123329495,0.01643251461809704,0.0581599061649571,1.8142475968728984,8.003540172789016,6.316710087719943,-0.0018464447477861779,0.00908904796940722,0.01461453894606946,0.044574420939310896,-0.6992540575110949,1.4776120220114548,8.678725190356328,6.011614844486555,42.61227636724519,16.872214571505182,1.3669798953458796,0.6719352851980509,0.27122873265279795,0.05772449682880021,0.8804962471260805,0.1018598354255097,0.8181818181818182,1.1396057645963793,0.2574362467424482,0.12810643825098783,0.022074207032470615,0.022415584827846956,11.92205167439849,4.823047104675468,2.090909090909091,1.2309149097933274,1084.090909090909,431.72896139116733,88.93181818181819,13.536806487134623,session_2020_05_14_3min.csv
9,1,42.59090909090909,14.555833688672537,0.5206906982727375,0.2635077428999388,1.5785330334358105,0.7567908994539134,0.05615263630813998,0.09152789560703914,3.7096667156047776,1.784369028173903,1.5841830737910783,0.49134141282878485,2.018547938904219,1.962840721694996,0.05897584409463001,0.043902511889027544,0.03136547649046265,0.01664682500001189,0.21493809752015078,1.7625833185690716,7.601350701160811,6.343446527375558,-0.0017312135802935102,0.009131435204495152,0.014900335282272175,0.04454939172414387,-0.461783232965464,1.8765452128435975,9.270373591436787,6.696458351868828,40.984476106300015,19.085452184463023,1.2634068321117242,0.6662703666592771,0.26079257403403383,0.06769250720284975,0.8837355034247376,0.10198705050714953,0.6818181818181818,1.0413527665568398,0.2649211351532993,0.13212661369588335,0.024802480501806116,0.026289115102358714,11.299541807988856,5.162686513365469,2.0,1.3093073414159542,1057.1363636363637,457.5829142096799,88.93181818181819,13.536806487134623,session_2020_05_14_3min.csv
